title,artist,duration,anger,fear,joy,sadness,surprise,cleaned_lyrics
I Got the Feelin',James Brown,156223.859,0.074681855738163,0.18019770085811615,0.48363882303237915,0.21529021859169006,0.04619141295552254,"i got the feelin' baby, baby i got the feelin'  you don't know what you do to me people are heavy, down in misery hey, yeah, alright hey, hey, good lord  i got the feelin', alright baby, baby, baby baby, baby, baby baby, baby, baby baby, baby  i got the feelin' baby baby, sometimes i'm up, sometimes i'm down my heart, i'm around the town i'm level with the ground baby, i said level with the ground well baby, you treat me, you treat me bad  no, no, i know no no you don't mean it now sometimes i roam but, i'll be coming back home sometimes, i seem to be fly i just don't know when to say bye bye  hey baby baby, i got that feelin' baby i have it, alright  baby, baby, baby baby, baby, baby baby, baby, baby baby, baby, i'm on now  come on now oh, oh, oh"
Downtown,Anitta & J Balvin,193515.109,0.18170596659183502,0.13050799071788788,0.25167927145957947,0.3845365643501282,0.051570240408182144,"a ella le gusta cuando bajo downtown en su cuerpo puedo ver la definiciã³n se ve que lo trabajo eres motivaciã³n le pedã­ que me ayude con una misiã³n que me llene entera de satisfacciã³n a mã­ me gusta cuando baja downtown le pido que se quede envenciao' me dice baby, estoy interesao' si quieres ven y quã©date otro round a ella le gusta cuando bajo downtown me pide que me quede hoy envenciao' le digo uh mami, estoy interesao' si quieres yo me quedo pa' otro round que me quede otro round tanto que me ha rodeao' ya lo tengo asfixiao' yo te he observao' no aguanta, se adapta me dice ""no quiero que termines"" ã‰s un misterio pero no decide en las noches soy yo la que define todo a lo que vã¡ pasar a mi no me tienes que mandar a mã­ me gusta cuando baja downtown le pido que se quede envenciao' me dice baby, estoy interesao' si quieres ven y quã©date otro round a ella le gusta cuando bajo downtown me pide que me quede hoy envenciao' le digo uh mami, estoy interesao' si quieres yo me quedo pa' otro round oh, sã© que me quieres ver bajando por toda tu piel oh, sã© que quieres que me quede no se vale el empate, esto es hasta darle jaque mate hasta que uno de los dos se mate si quieres yo bajo y de una me pongo pal' trabajo suelta el estrã©s, baby, yo te relajo se pone bella, me dice que ya sigue ahã­, que la tengo viendo las estrellas se me acelera, hasta abajo se va y como ella lo hace, no lo hace cualquiera en su cuerpo puedo ver la definiciã³n se ve que lo trabajo eres motivaciã³n le pedã­ que me ayude con una misiã³n que me llene entera de satisfacciã³n a mã­ me gusta cuando baja downtown le pido que se quede envenciao' me dice baby, estoy interesao' si quieres ven y quã©date otro round a mã­ me gusta cuando baja downtown le pido que se quede envenciao' me dice baby, estoy interesao' si quieres ven y quã©date otro round anitta, j balvin man, j balvin man (leggo') sky rompiendo rompiendo el bajo fenomenal (hey j balvin, man)"
If Our Love Is Wrong,Calum Scott,203639.0,0.589779257774353,0.1411266326904297,0.019434554502367973,0.23658159375190735,0.013077973388135433,"i don't know how i should say it in my mind, it's every word, that they don't wanna hear i don't know how they might take it maybe you can take the pressure, and make it disappear throw out the inhibition you make me feel a feeling that i've never felt before i don't know if they're gonna like it but that only makes me want it more 'cause i'm nobody's but yours if it's me, and if it's you and if our love is wrong then i don't ever wanna be right i don't ever wanna be right if it's real, and if it's true and if our love is wrong then i don't ever wanna be right i don't ever wanna be right oh, yeah, oh i just want you to be mine why would i need their permission skin and bones, i'm only human it's in my dna suffocating just to fit in why do i care what people say cause i'm nobody's but yours if it's me, and if it's you and if our love is wrong then i don't ever wanna be right i don't ever wanna be right if it's real, and if it's true and if our love is wrong then i don't ever wanna be right i don't ever wanna be right oh, yeah, oh i just want you to be mine oh, yeah, oh i just want you to be mine"
Perfect Duet (with BeyoncÃ©),Ed Sheeran,259599.09399999998,0.06266788393259048,0.17590560019016266,0.3228406608104706,0.3232766091823578,0.11530931293964386,"i found a love for me oh darling, just dive right in and follow my lead well, i found a girl beautiful and sweet oh, i never knew you were the someone waitin' for me 'cause we were just kids when we fell in love not knowin' what it was i will not give you up this time but darling, just kiss me slow your heart is all i own and in your eyes, you're holding mine baby, i'm dancing in the dark with you between my arms barefoot on the grass listening to our favourite song when you said you looked a mess i whispered underneath my breath but you heard it darling, you look perfect tonight well, i found a man stronger than anyone i know he shares my dreams i hope that someday we'll share a home i found a love to carry more than just my secrets to carry love, to carry children of our own we are still kids, but we're so in love fightin' against all odds i know we'll be alright this time darling, just hold my hand be your girl, you'll be my man and i see my future in your eyes well baby, i'm dancing in the dark with you between my arms barefoot on the grass while listening to our favorite song when i saw you in that dress looking so beautiful i don't deserve this darling, you look perfect tonight baby, i'm dancing in the dark with you between my arms barefoot on the grass while listenin' to our favorite song i have faith in what i see now i know i have met an angel in person and she looks perfect and he looks perfect no i don't deserve this you look perfect tonight"
LAMBORGHINI TRUCK (ATLANTA SHIT),2 Chainz,325009.719,0.09891138970851898,0.06349550932645798,0.3682570457458496,0.2587242126464844,0.21061187982559204,"yeah, deuce atlanta shit, uh, atlanta atlanta shit atlanta shit, i'm a fashion lover virgil abloh did my first album cover got my first plaque with mike will nigga, i don't sleep, no nyquil used to sin to pay the bills in my habitat they don't ask where you from when you on a jet back end, pick her up, i know you heard about it got a bag from 2012, i ain't never count it i let rico wade hear my last album then them boys in the dungeon, ain't no band wagon man, i looked up to dre, he my fuckin' favorite and yung joc still owe me a lil' paper served big gipp and cee-lo, lethal i was mobile, they was peephole, but we was equal we were trappin', they were rappin' that's why i fuck with dolla, he was always snappin' started from apartments, ended in a mansion that's the definition of growth and expansion a slope and a ramp and a envelope full of hope she gon' lick the stamp and i'm the main attraction lamborghini fast and i'm too tall for that shit i tried to get in, i had to crawl in that bitch but they 'bout to make a truck so i'ma call 'em ask 'em, ""how many y'all gettin'? i want all of 'em"" lamborghini truck, lamborghini truck lamborghini truck, lambo, lamborghini truck lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (never givin' up) lamborghini what? (never givin' up) lamborghini who? (never givin' up) lamborghini bust (never givin' up) panini with the crust (never givin' up) gianni on the tux (never givin' up) money on the other side (never givin' up) in god we trust (in god we trust) killer mike from adamsville (mike) fam goon from the bluff (from the bluff) where you from? where you rode the bus? (bus) yeah, them migos from the north (migos) and i'm like the snowman when i'm holdin' on a fork (skrrt) and i'm like dro when i'm rockin' polo sport i feel like gucci when i'm walkin' out of court rest in peace lo, rest in peace bankroll one time for rocko, tip, and roscoe one of the top flows, on the top floor get it wholesale like costco you know i got that glow, bruce leroy as far as the rappers, i'm startin' to eat more 2 chainz lamborghini truck, lamborghini truck lamborghini truck, lambo, lamborghini truck lamborghini truck (lamborghini truck) nigga, i remember when baby d was in bmf fuck y'all niggas lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) lamborghini truck (lamborghini truck) atlanta shit lamborghini truck (lamborghini truck) nigga, the whole atlanta gonna have a lambo truck, nigga you know how we do, gettin' a bag down here, nigga lamborghini truck (lamborghini truck) already know my lil' bruh's skooly gonna have one skateboard, know what i'm sayin'? yellow, motherfuckers, nah, i'ma get that yellow muhfucka. shout out future, nigga, thug, know what i'm sayin'? scooter, know what i'm sayin'? lucci, know what i'm sayin'? the city, we full of hittas, we full of hittas. got buddha, 217, know what i'm sayin'? even though those niggas ain't from atlanta do they beat though. there's so many atlanta nigga with so much talent, man. nah, for real. greg street, love you, bro, know what i'm sayin'? everybody who supported me, for real. even if you didn't support me, somehow you supported me. for real, this go to all the djs. not only in the city but just djs period. shout out to all the strippers, yes. the strippers, cannot forget about you. atlanta shit, atl shit. this is where you come down for a couple days and you never go back home, nigga, trust me, i heard that story a thousand times ""bitch, what you still doin'?"" ""i ain't goin' back home, i stay here now, i live here now"""
Lack of Communication,Ratt,236843.53100000002,0.2022659182548523,0.09600304812192917,0.134931281208992,0.3651370406150818,0.20166265964508057,"too many problems, the world can't solve too many people, no-one wants to be involved (lack of communication, back off)  keep rearranging, it's all the same always saying, someone else is to blame (lack of communication, back off) look all around me, who's standin' tall hold tight, no-one's gonna answer your call (lack of communication, back off) put up our boundaries, we build our walls it's alright, no-one's gonna change us at all (lack of communication, back off)  time's passin' us by, we have our reason no-one wants to try, we have our reason questions askin' why, we have our reason problems still arise, we have our reason, for  back off!  you're so together, you fall apart you never miss, when you're shootin' straight for the heart (lack of communication, back off) you see it your way, i'll see it mine well, conversation is a useless change of line (lack of communication, back off)  time's passin' us by, we have our reason no-one wants to try, we have our reason questions askin' why, we have our reason problems still arise, we have our reason, for  lack of communication, back off) lack of communication (lack of communication, back off) well, back off, well, back off (lack of communication, back off) in the age of the modern man (lack of communication, back off) we see the problems, we don't really understand (lack of communication, back off) well, lack of communication (lack of communication, back off) well, lack of communication (lack of communication, back off) well, lack of communication (lack of communication, back off) lack of communication (lack of communication, back off) back off, well, back off... (lack of communication, back off) (repeat"
The Lady Is a Tramp,Frank Sinatra,196185.391,0.38649648427963257,0.05431761592626572,0.11389738321304321,0.39021772146224976,0.05507081001996994,"she gets hungry for dinner at eight she loves the theatre, doesn't come late she never bothers with anyone she'd hate that's why the lady is a tramp  doesn't like dice games with barons or earls won't go to harlem dressed in ermine and pearls will not dish the dirt with the rest of those girls that's why the chick is a tramp  she loves the free, cool wind in her hair life without care she's broke, but it's oke  doesn't california, it's cold and it's damp that's why the lady is a tramp  she gets far too hungry, baby, wait for dinner at eight she adores the theatre, however does get there late she'd never bother with someone she'd hate that is why the lady is a tramp  doesn't like dice games with barons and earls never makes a trip up to harlem driving shining in lincolns or fords she won't dish the dirt with the rest of those broads that's why this chick is a tramp  she loves the free, fine, wild, knocked-out, cuckoo, groovy wind in her hair life's without a care she's broke, but it's oke  she loathes california, it's cold and it's damp that's why the lady that is why the lady that's why the lady is a tramp"
Til I Get Found,Marc E. Bassy,222191.75,0.22550567984580994,0.08317951112985611,0.15151549875736237,0.48888134956359863,0.05091793090105057,"if you love me, baby, cut me off leave me high and dry that's my bridge across if you love me, baby, break me down leave me lost and all alone until i get found 24 karats of gold is how bright you shine girl, you're the fairest that i'll ever find and i let go all the roster just to lock it down but you won't let go of all them dudes for me and i got this lock and key but has your heart been found? you will never open up for me i told her if you love me, baby, cut me off leave me high and dry that's my bridge to cross if you love me, baby, break me down leave me lost and all alone until i get found 'til i get found 'til i get found 'til i, 'til i, 'til i, 'til i, 'til i, 'til i 'til i get found 'til i, 'til i, 'til i, 'til i, 'til i, 'til i you lay your head down across my chest look up with innocent eyes and say ""you know you love me the best"" and i'll let go all the roster just to lock it down but you won't let go of all them dudes for me and i got this lock and key but has your heart been found? you will never open up for me i told her if you love me, baby, cut me off leave me high and dry that's my bridge to cross if you love me, baby, break me down leave me lost and all alone until i get found 'til i get found 'til i, 'til i, 'til i, 'til i, 'til i, 'til i 'til i, 'til i, 'til i, 'til i, 'til i, 'til i 'til i get found 'til i, 'til i, 'til i, 'til i, 'til i, 'til i 'til i, 'til i, 'til i, 'til i, 'til i, 'til i 'til i get found if you love me, baby, cut me off leave me high and dry that's my bridge to cross if you love me, baby, break me down leave me lost and all alone until i get found 'til i get found 'til i get found if you love me, baby, cut me off leave me high and dry that's my bridge to cross if you love me, baby, break me down leave me lost and all alone until i get found"
The River Is Wild,The Killers,278058.969,0.27876174449920654,0.0863601416349411,0.1403891146183014,0.4029650092124939,0.09152393788099289,"leaves are fallin' down on the beautiful ground i heard a story from the man in red he said, the leaves are fallin' down such a beautiful sound son, i think you'd better go ahead but you always hold your head up high cause it's a long, long, long way down this town was meant for passing through boy, it ain't nothin' new now go and show 'em that the world stayed round but it's a long, long, long way down  you better run for the hills before they burn listen to the sound of the world don't watch it turn i just want to show you what i know and catch you when the current lets you go  or should i just get along with myself? i never did get along with everybody else i've been tryin' hard to do what's right but you know i could stay here all night and watch the clouds fall from the sky this river is wild this river is wild  run for the hills before they burn listen to the sound of the world don't watch it turn i shake a little sometimes i'm nervous when i talk i shake a little sometimes i hate the line i walk i just wanna to show you what i know catch you when the current lets you go  or should i just get along with myself? i never did get along with everybody else i've been trying hard to do what's right but you know i could stay here all night and watch the clouds fall from the sky because this river is wild godspeed ya, boy this river is wild  now adam's taking bombs, and he's stuck on his mom because that bitch keeps tryin' to make him pray he's with the hippie in the park, combing over the dark just tryin' to get some of that little-girl play  you better run for the hills before they burn listen to the sound of the world don't watch it turn i just want to show you what i know and catch you when the current lets you go  or should i get along with myself? i never did get along with everybody else i've been tryin' hard to do what's right but you know i could stay here all night and watch the clouds fall from the sky this pain is hell in me tonight because this river is wild godspeed ya, boy this river is wild this river is wild godspeed ya, boy this river is wild  and cars are everywhere raisin' dust at the fairground i don't think i ever seen so many headlights but there's somethin' pullin' me the circus and the crew well, they're just passin' through makin' sure the merry still goes 'round but it's a long, long, long way down"
(I Can't Get No) Satisfaction,The Rolling Stones,223468.84399999998,0.5663747191429138,0.05709053948521614,0.018794037401676178,0.2828710973262787,0.07486961781978607,"i can't get no satisfaction, i can't get no satisfaction 'cause i try and i try and i try and i try i can't get no, i can't get no  when i'm drivin' in my car, and the man come on the radio he's tellin' me more and more about some useless information supposed to fire my imagination  i can't get no, oh, no, no, no, hey, hey, hey that's what i say i can't get no satisfaction, i can't get no satisfaction 'cause i try and i try and i try and i try i can't get no, i can't get no  when i'm watchin' my tv and a man comes on and tell me how white my shirts can be but, he can't be a man 'cause he doesn't smoke the same cigarettes as me  i can't get no, oh, no, no, no, hey, hey, hey that's what i say i can't get no satisfaction, i can't get girl reaction 'cause i try and i try and i try and i try i can't get no, i can't get no  when i'm ridin' round the world and i'm doin' this and i'm signin' that and i'm tryin' to make some girl, who tells me baby, better come back maybe next week can't you see i'm on a losing streak i can't get no, oh, no, no, no, hey, hey, hey that's what i say, i can't get no, i can't get no i can't get no satisfaction, no satisfaction no satisfaction, no satisfaction"
Bling (Confession Of A King),The Killers,248523.172,0.36586499214172363,0.2616957426071167,0.050523895770311356,0.27788877487182617,0.04402660205960274,"when i offer you survival you say it's hard enough to live it's not so bad, it's not so bad how do you know that you're right?  i awoke on the roadside in the land of the free ride and i can't pull it any longer the sun is beating down my neck  so i ran with the devil left a trail of excuses like a stone on the water the elements decide my fate watch it go (bling)  when i offer you survival you say it's hard enough to live don't tell me that it's over stand up for a tiber more than this  how do you know that you're right? if you're not nervous anymore it's not so bad, it's not so bad  i feel my vision slipping in and out of focus but i'm pushing on for that horizon i'm pushing on now i've got that blowing wind against my face  so you sling rocks at the rip tide am i wrong or am i right? i hit the bottom with a 'huh!' quite strange i get my glory in the desert rain watch it go (i offer you survival!)  when i offer you survival you say it's hard enough to live and i'll tell you when it's over shut up for a tiber more than this  how do you know that you're right? if you're not nervous anymore it's not so bad, it's not so bad  higher and higher we're gonna take it down to the wire we're gonna make it out of the fire higher and higher  higher and higher we're gonna take it down to the wire we're gonna make it out of the fire higher and higher  higher and higher we're gonna take it down to the wire we're gonna make it out whoa, oh, oh, higher and higher  it ain't hard to hold when it shines like gold you'll remember me"
When the Children Cry,White Lion,261874.65600000002,0.24927112460136414,0.16796012222766876,0.035045988857746124,0.5328564643859863,0.014866295270621777,little child dry your crying eyes how can i explain the fear you feel inside 'cause you were born into this evil world where man is killing man and no one knows just why what have we become just look what we have done all that we destroyed you must build again  when the children cry let them know we tried 'cause when the children sing then the new world begins  little child you must show the way to a better day for all the young 'cause you were born for all the world to see that we all can live with love and peace no more presidents and all the wars will end one united world under god  when the children cry let them know we tried 'cause when the children sing then the new world begins  what have we become just look what we have done all that we destroyed you must build again no more presidents and all the wars will end one united world under god  when the children cry let them know we tried when the children fight let them know it ain't right when the children pray let them know the way 'cause when the children sing then the new world begins
Mamma Knows Best,Jessie J,195233.375,0.17699313163757324,0.03314683586359024,0.28642696142196655,0.30358749628067017,0.199845552444458,"wow there is something going down like the storm in the sky i ain't gonna be played by your behavior how can i trust someone who's lying to me  so bow out go now i said bow out and leave i said take your stuff and go 'cause you're not for me, no  mamma knows best when times get hard and papa always has a joke to make me laugh see mamma knows best when i feel down to bring me up and always keep my feet on solid ground  see i ain't no old rag doll that you can pick up and drop and all of this inconsistent love yeah i think it's time that it s-t-o stops  so bow out go now i said bow out and leave i said take your bags and go 'cause you're not for me, no  mamma knows best when times get hard and papa always has a joke to make me laugh see mamma knows best when i feel down to bring me up and always keep my feet on solid ground  just be the best my daddy said to me always use humour as your therapy don't ever take life too seriously, just do you 'cause you do you so perfectly  see mamma mamma knows best see daddy daddy knows best see mamma mamma knows  see mamma knows best when times get hard and papa always has a joke to make me laugh see mamma knows best when i feel down to bring me up and always keep my feet on the ground  see mamma mamma knows best see daddy daddy knows best see mamma mamma knows best see mamma mamma knows best see daddy daddy knows best see mamma mamma knows best"
For Reason's Unknown,The Killers,212323.266,0.2458062469959259,0.18273061513900757,0.03818952664732933,0.5020476579666138,0.031226012855768204,"i pack my case, i check my face i look a little bit older i look a little bit colder with one deep breath, and one big step i move a little bit closer, i move a little bit closer for reasons unknown  i caught my stride, i flew and flied i know if destiny's kind, i've got the rest on my mind well, my heart - it don't beat, it don't beat the way it used to and my eyes - they don't see you no more and my lips - they don't kiss, they don't kiss the way they used to and my eyes don't recognize you no more  for reasons unknown for reasons unknown  it was an open chair we sat down in the open chair i said, if destiny's kind, i've got the rest on my mind but my heart - it don't beat, it don't beat the way it used to and my eyes - they don't see you no more and my lips - they don't kiss, they don't kiss the way they used to and my eyes don't recognize you at all  for reasons unknown for reasons unknown  i said, my heart - it don't beat, it don't beat the way it used to and my eyes don't recognize you no more and my lips - they don't kiss, they don't kiss the way they used to and my eyes don't recognize you no more  for reasons unknown for reasons unknown for reasons unknown for reasons unknown"
Believe Me Natalie,The Killers,306735.594,0.2768803536891937,0.12535221874713898,0.03611014038324356,0.5339220762252808,0.027735233306884766,"believe me, natalie listen natalie this is your last chance to find a go-go dance to disco now please believe me, natalie listen natalie this is your last chance to find a go-go dance to disco now  forget what they said in soho leave the oh-no's out and believe me, natalie listen natalie this is your last chance  there is an old cliche under your monet painting remember the arch of roses right above your couch forget what they said in soho leave the oh-no's out yes, there is an old cliche under your monet painting you left the station now to the floor with speculation, what was it for? in that old hallway moses, why don't you say you've been away for a long time  believe me, natalie this is your last chance to find a go-go forget what they said in soho and walk away if my dreams for us can't get you through just one more day it's alright by me  god help me somehow there's no time for survival left the time is now... cause this might be your last chance to disco, oh-oh"
You Ain't Gotta Lie (Momma Said),Kendrick Lamar,241742.953,0.41482728719711304,0.0721069797873497,0.05817912518978119,0.41716986894607544,0.03771675005555153,"study long, study wrong, nigga hey, y'all close that front door, ya'll let flies in this motherfucker close that door! my og up in this motherfucker right now my pops man with the bottle in his hand, actin' a fool hey, hey, babe check it out imma tell you what my mama had said, she like  i could spot you a mile away i could see your insecurities written all on your face so predictable your words, i know what you gonna say who you foolin'? oh, you assuming you can just come and hang with the homies but your level of realness ain't the same circus acts only attract those that entertain small talk, we know that it's all talk we live in the laugh factory every time they mention your name  askin', ""where the hoes at?"" to impress me askin', ""where the moneybags?"" to impress me say you got to burn your stash to impress me it's all in your head, homie askin' ""where the plug at?"" to impress me askin' ""where the juug at?"" to impress me askin' ""where it's at?"" only upsets me you sound like the feds, homie  you ain't gotta lie to kick it, my nigga you ain't gotta lie, you ain't gotta lie you ain't gotta lie to kick it, my nigga you ain't gotta try so hard  you ain't gotta lie to kick it, my nigga you ain't gotta lie, you ain't gotta lie you ain't gotta lie to kick it, my nigga you ain't gotta try so hard  and the world don't respect you and the culture don't accept you but you think it's all love and the girls gon' neglect you once your parody is done reputation can't protect you if you never had one jealousy (complex), emotional (complex) self-pity (complex), under oath (complex) the loudest one in the room, nigga, that's a complex let me put it back in proper context  you ain't gotta lie to kick it, my nigga you ain't gotta lie, you ain't gotta lie you ain't gotta lie to kick it, my nigga you ain't gotta try so hard  you ain't gotta lie to kick it, my nigga you ain't gotta lie, you ain't gotta lie you ain't gotta lie to kick it, my nigga you ain't gotta try so hard  askin', ""where the hoes at?"" to impress me askin', ""where the moneybags?"" to impress me say you got to burn your stash to impress me it's all in your head, homie askin' ""where the plug at?"" to impress me askin' ""where the juug at?"" to impress me askin' ""where it's at?"" only upsets me you sound like the feds, homie  what do you got to offer? tell me before you we off ya, put you deep in the coffin been allergic to talkin', been aversion to bullshit instead of dreamin' the auction, tell me just who your boss is niggas be fugazie, bitches be fugazie this is for fugazie niggas and bitches who make habitual line babies, bless them little hearts you can never persuade me you can never relate me to him, to her, or that to them or you, the truth you love to bend in the back, in the bed, on the floor, that's your ho on the couch, in the mouth, i'll be out, really though so loud, rich niggas got low money and loud, broke niggas got no money the irony behind it is so funny and i seen it all this past year pass on some advice we feel  you ain't gotta lie to kick it, my nigga you ain't gotta lie, you ain't gotta lie you ain't gotta lie to kick it, my nigga you ain't gotta try so hard  you ain't gotta lie to kick it, my nigga you ain't gotta lie, you ain't gotta lie you ain't gotta lie to kick it, my nigga you ain't gotta try so hard"
I Don't Care Anymore,Phil Collins,304924.438,0.3296548128128052,0.05175129696726799,0.02508457750082016,0.5723768472671509,0.0211324542760849,"well you can tell everyone i'm a down disgrace drag my name all over the place i don't care anymore you can tell everybody 'bout the state i'm in you won't catch me crying 'cause i just can't win i don't care anymore, i don't care anymore  i don't care what you say i don't play the same games you play  'cause i've been talking to the people that you call your friends and it seems to me there's a means to and end they don't care anymore and as for me i can sit here and bide my time i got nothing to lose if i speak my mind i don't care anymore, i don't care no more  i don't care what you say we never played by the same rules anyway  i won't be there anymore get out of my way let me by i got better things to do with my time i don't care anymore, i don't care anymore i don't care anymore, i don't care anymore  well, i don't care now what you say 'cause every day i'm feeling fine with myself and i don't care now what you say hey, i'll do alright by myself 'cause i know  'cause i remember all the times i tried so hard and you laughed in my face 'cause you held all the cards i don't care anymore  and i really ain't bothered what you think of me 'cause all i want of you is just a let me be i don't care anymore, d'you hear? i don't care no more  i don't care what you say i never did believe you much anyway  i won't be there no more so get out of my way let me by i got better things to do with my time i don't care anymore d'you hear? i don't care anymore i don't care no more you listening? i don't care no more no more!  you know i don't care anymore! don't care no more! no more, no more, no more don't care, no more, no more, no more, no more, no more, no more, no more no more, no more, no more, no more, no more, no more"
January Wedding,The Avett Brothers,228066.391,0.2474035769701004,0.11810450255870819,0.11221416294574738,0.4936344623565674,0.028643283993005753,she keeps it simple and i am thankful for her kind of lovin' 'cause it's simple  no longer do we wonder if we're together we're way past that and i've already asked her so in january we're gettin' married  she's talkin' to me with her voice down so low i barely hear her but i know what she's sayin' i understand because my heart and hers are the same and in january we're gettin' married  and i was sick with heartache and she was sick like audrey hepburn when i met her but we would both surrender true love is not the kind of thing you should turn down don't ever turn it down  i hope that i don't sound to insane when i say there is darkness all around us i don't feel weak but i do need sometimes for her to protect me and reconnect me to the beauty that i'm missin' and in january we're gettin' married  no longer does it matter what circumstances we were born in she knows which birds are singin' and the names of the trees where they're performin' in the mornin and in january we're gettin' married come january let's get married
We Got the Beat,The Go-Go's,150976.141,0.17237964272499084,0.10318383574485779,0.2525634169578552,0.35867244005203247,0.11320070922374725,"see the people walking down the street fall in line just watching all their feet they don't know where they want to go but they're walking in time  they got the beat they got the beat they got the beat yeah, they got the beat  all the kids just getting out of school they can't wait to hang out and be cool hang around 'til quarter after twelve that's when they fall in line  they got the beat they got the beat kids got the beat yeah kids got the beat  go-go music really makes us dance do the pony puts us in a trance do the watusi just give us a chance that's when we fall in line  'cause we got the beat we got the beat we got the beat yeah we got it!  we got the beat we got the beat we got the beat everybody get on your feet we got the beat we know you can dance to the beat we got the beat jumpin' get down we got the beat round and round and round  we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat we got the beat"
Love Shack,The B-52's,313910.562,0.1524021476507187,0.0721970796585083,0.5212608575820923,0.21207952499389648,0.04206039756536484,"if you see a faded sign by the side of the road that says fifteen miles to the, love shack, love shack yeah i'm headin' down the atlanta highway lookin' for the love getaway headed for the love getaway, love getaway i got me a car, it's as big as a whale and we're headin' on down to the love shack i got me a chrysler, it seats about twenty so hurry up and bring your jukebox money  the love shack is a little old place where we can get together love shack baby a love shack baby love shack, baby love shack love shack, baby love shack love shack, baby love shack love shack, baby love shack  sign says, woo, stay away fools 'cause love rules at the love shack well it's set way back in the middle of a field just a funky old shack and i gotta get back glitter on the mattress glitter on the highway glitter on the front porch glitter on the hallway  the love shack is a little old place where we can get together love shack, baby love shack, baby love shack, that's where it's at love shack, that's where it's at  huggin' and a-kissin', dancin' and a-lovin' wearin' next to nothing 'cause it's hot as an oven the whole shack shimmies yeah the whole shack shimmies the whole shack shimmies when everybody's movin' around and around and around and around everybody's movin', everybody's groovin' baby folks linin' up outside just to get down everybody's movin', everybody's groovin' baby funky little shack funky little shack  hop in my chrysler, it's as big as a whale and it's about to set sail i got me a car, it seats about twenty, so come on and bring your jukebox money  the love shack is a little old place where we can get together love shack baby a love shack baby love shack, baby love shack love shack, baby love shack love shack, baby love shack (oh baby that's where it's at) love shack, baby love shack (baby that's where it's at)  bang bang bang on the door baby! knock a little louder baby! bang bang bang on the door baby! i can't hear you bang bang bang on the door baby! knock a little louder sugar! bang bang bang on the door baby! i can't hear you  bang bang bang on the door baby, knock a little louder bang bang on the door baby, bang bang! on the door baby, bang bang! on the door, bang bang! on the door baby, bang bang!  you're what? tin roof rusted!  love shack, baby love shack! love shack, baby love shack! love shack, baby love shack! love shack, baby love shack!"
Blood In the Cut,K.Flay,188755.016,0.47550255060195923,0.15792058408260345,0.04599050432443619,0.3043365776538849,0.016249794512987137,"the boy i loveâ€™s got another girl he might be fucking her right now i donâ€™t have an apartment thought if i was smart iâ€™d make it far but iâ€™m still at the start  guess iâ€™m contagious itâ€™d be safest if you ran fuck thatâ€™s what they all just end up doing in the end take my car and paint it black take my arm, break it in half say something, do it soon itâ€™s too quiet in this room  i need noise i need the buzz of a sub need the crack of a whip need some blood in the cut i need noise i need the buzz of a sub need the crack of a whip need some blood in the cut i need blood in the cut i need blood in the cut  met back up with the boy i love cried on the streets of san francisco i donâ€™t have an agenda all i do is pretend to be ok so my friends canâ€™t see my heart in the blender lately, iâ€™ve been killing all my time reading through your messages my favorite way to die take my head and kick it in break some bread for all my sins say a word, do it soon itâ€™s too quiet in this room  i need noise i need the buzz of a sub need the crack of a whip need some blood in the cut i need noise i need the buzz of a sub need the crack of a whip need some blood in the cut i need blood in the cut i need blood in the cut  cut  na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na  i need noise i need the buzz of a sub need the crack of a whip need some blood in the cut i need noise i need the buzz of a sub need the crack of a whip need some blood in the cut i need blood in the cut i need blood in the cut"
